trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1180,False,"{'a': 0.65, 'e': 0.02111097981926191}",20,5,26.051676871658884,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.65, 'e': 0.021043922000720472}",25,13,21.663336715547526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.65, 'e': 0.02097707262290871}",25,19,11.282356326944704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.65, 'e': 0.020910431066872293}",20,12,15.79252016588296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.65, 'e': 0.020843996715310897}",20,13,12.915417225986955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.65, 'e': 0.020777768952575104}",25,20,11.05732774604056,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.65, 'e': 0.020711747164663286}",20,10,20.231724687506986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.65, 'e': 0.0206459307392185}",20,12,16.75249130977933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.65, 'e': 0.020580319065524155}",25,11,25.938041741222843,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.65, 'e': 0.020514911534502578}",20,16,7.104518542790715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.65, 'e': 0.020449707538710116}",20,15,8.575189252062033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.65, 'e': 0.020384706472334924}",20,8,24.179892223715193,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.65, 'e': 0.020319907731193187}",20,14,13.11118743020498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.65, 'e': 0.020255310712726016}",25,13,20.82231459576644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.65, 'e': 0.020190914815996663}",25,10,26.25940751112327,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.65, 'e': 0.02012671944168576}",20,14,9.744784871260734,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.65, 'e': 0.020062723992090636}",20,16,8.024577192588147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.65, 'e': 0.019998927871119454}",25,12,24.94356696182849,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1198,False,"{'a': 0.65, 'e': 0.019935330484289193}",30,16,28.65275611793263,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.65, 'e': 0.019871931238722884}",25,6,34.842824866228575,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.65, 'e': 0.019808729543144943}",30,21,17.390577441020955,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.65, 'e': 0.019745724807879395}",30,13,28.33667226548629,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.65, 'e': 0.019682916444845766}",25,15,17.0837037956583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.65, 'e': 0.019620303867555533}",25,8,31.338467956967456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.65, 'e': 0.0195578864911099}",20,10,21.99684161319344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.65, 'e': 0.01949566373219569}",20,10,18.022863436115323,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.65, 'e': 0.01943363500908224}",20,16,8.834467605243535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.65, 'e': 0.019371799741618623}",30,20,18.622526517359795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.65, 'e': 0.01931015735122954}",25,13,24.604649964065405,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.65, 'e': 0.019248707260913434}",20,9,7.533690712216461,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.65, 'e': 0.019187448895237047}",30,15,28.636934447143016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.65, 'e': 0.019126381680334537}",20,13,13.711935264726757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.65, 'e': 0.019065505043902586}",20,13,11.26083573276583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.65, 'e': 0.019004818415197855}",25,12,10.844526404373026,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.65, 'e': 0.018944321225033423}",20,10,22.330361618561515,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.65, 'e': 0.018884012905775793}",25,15,20.70317137828998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.65, 'e': 0.018823892891341565}",20,10,17.421285342751446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.65, 'e': 0.018763960617193876}",25,14,21.882306154643945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.65, 'e': 0.01870421552033974}",20,13,12.33306291192683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.65, 'e': 0.01864465703932572}",25,17,14.045131925976785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.65, 'e': 0.01858528461423603}",30,22,17.422230578530936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.65, 'e': 0.018526097686688225}",35,23,24.57130187937331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.65, 'e': 0.018467095699830627}",20,8,23.22846010672033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.65, 'e': 0.01840827809833867}",25,16,15.685134149895594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.65, 'e': 0.018349644328411352}",20,9,19.069373194098194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.65, 'e': 0.018291193837769115}",25,19,10.24741423675189,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.65, 'e': 0.018232926075649192}",25,8,29.019949992845195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.65, 'e': 0.018174840492802935}",20,11,18.973815547223428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.65, 'e': 0.018116936541493378}",20,11,15.82339662314819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.65, 'e': 0.018059213675490238}",35,22,25.14617596736989,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.65, 'e': 0.018001671350068582}",20,13,16.14688690132468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.65, 'e': 0.017944309022004057}",20,10,20.642404759020863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.65, 'e': 0.01788712614957033}",25,18,13.370791510226873,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.65, 'e': 0.01783012219253577}",25,14,22.040236662612447,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.65, 'e': 0.017773296612160205}",30,12,29.842096732667116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.65, 'e': 0.0177166488711914}",25,16,15.439996660017934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.65, 'e': 0.01766017843386236}",30,16,25.013998057274943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.65, 'e': 0.01760388476588781}",25,8,27.936548325505058,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.65, 'e': 0.017547767334460396}",20,12,14.849040440249551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.65, 'e': 0.017491825608248468}",20,9,-21.78052349599226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1240,False,"{'a': 0.65, 'e': 0.017436059057391984}",20,8,25.209005759009948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.65, 'e': 0.017380467153499946}",25,20,9.776895556569833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.65, 'e': 0.017325049369646406}",30,12,18.478629065265977,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.65, 'e': 0.017269805180367914}",25,14,19.16061755479381,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.65, 'e': 0.017214734061660075}",25,17,14.450698796417951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.65, 'e': 0.017159835490973885}",30,17,21.564355811579443,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.65, 'e': 0.017105108947213177}",20,12,16.398453201230403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.65, 'e': 0.01705055391073118}",35,9,49.10227302312421,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.65, 'e': 0.01699616986332686}",20,8,21.073083710130255,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.65, 'e': 0.016941956288242133}",20,13,12.068661492747701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.65, 'e': 0.016887912670158656}",20,14,12.355940276894916,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.65, 'e': 0.016834038495194492}",20,7,23.302020762766496,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.65, 'e': 0.016780333250900448}",20,10,22.220454893222232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.65, 'e': 0.016726796426258184}",25,11,26.414155370208583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.65, 'e': 0.016673427511674666}",25,17,17.22900794274296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.65, 'e': 0.01662022599898194}",20,7,28.238278191671938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.65, 'e': 0.016567191381431368}",20,12,17.749808273330245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.65, 'e': 0.0165143231536915}",20,6,24.537752489424285,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.65, 'e': 0.0164616208118451}",20,16,6.805711145103953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.65, 'e': 0.016409083853385464}",20,7,20.348055817005946,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.65, 'e': 0.016356711777213206}",20,12,13.29145345380115,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.65, 'e': 0.016304504083633264}",20,14,12.612366463255317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.65, 'e': 0.01625246027435201}",25,14,20.105212337818102,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.65, 'e': 0.01620057985247303}",25,13,24.040606719913256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.65, 'e': 0.016148862322494906}",25,16,19.839325521421436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.65, 'e': 0.016097307190308108}",25,5,39.93969872866668,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.65, 'e': 0.01604591396319066}",25,14,24.587257431863836,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.65, 'e': 0.01599468214980604}",20,0,40.2729752681843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.65, 'e': 0.015943611260199497}",20,15,8.538416935992492,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.65, 'e': 0.015892700805795523}",30,21,20.304031948477476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.65, 'e': 0.015841950299393615}",20,9,21.521562323337037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.65, 'e': 0.015791359255165727}",20,12,14.844592062880746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.65, 'e': 0.015740927188652942}",20,11,14.316075100182012,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.65, 'e': 0.015690653616762806}",25,13,24.769942162759175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.65, 'e': 0.01564053805776522}",25,18,13.405999696455197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.65, 'e': 0.015590580031290102}",20,9,16.734018304520525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.65, 'e': 0.015540779058323406}",25,11,22.821115539378876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.65, 'e': 0.01549113466120533}",20,8,22.29517943261624,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.65, 'e': 0.015441646363625439}",20,5,24.489408489037668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.65, 'e': 0.015392313690620663}",20,2,28.21148706371708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.65, 'e': 0.015343136168571747}",30,7,30.908501472313294,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.65, 'e': 0.015294113325200587}",30,19,20.844199769174697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.65, 'e': 0.015245244689566007}",20,16,8.679548058201377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.65, 'e': 0.015196529792061764}",25,12,25.588380596520892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.65, 'e': 0.01514796816441255}",25,17,17.652013874225887,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.65, 'e': 0.015099559339671997}",20,14,14.635279969511402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.65, 'e': 0.015051302852217563}",25,11,22.798374008824496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.65, 'e': 0.015003198237750093}",25,15,19.776348695394415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.65, 'e': 0.0149552450332876}",25,8,26.067030032048926,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.65, 'e': 0.014907442777165048}",20,13,14.831816946869836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.65, 'e': 0.014859791009029455}",25,17,15.975062243943237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.65, 'e': 0.014812289269837242}",30,14,30.867328569931026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.65, 'e': 0.014764937101851006}",25,11,6.28887355952579,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1293,False,"{'a': 0.65, 'e': 0.014717734048636855}",25,8,27.201897831233218,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.65, 'e': 0.01467067965506097}",30,17,-17.442444452152394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1295,False,"{'a': 0.65, 'e': 0.01462377346728605}",20,12,16.04581350826104,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.65, 'e': 0.01457701503276898}",25,8,30.79410148746633,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.65, 'e': 0.014530403900257505}",20,8,20.138415280595204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.65, 'e': 0.014483939619787223}",25,11,30.889790915913455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.65, 'e': 0.014437621742677598}",25,18,12.699900281638058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.65, 'e': 0.014391449821530511}",30,14,30.613696647269727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.65, 'e': 0.014345423410225377}",20,15,8.665517812341735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.65, 'e': 0.014299542063917814}",20,15,9.280966572956341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.65, 'e': 0.014253805339035197}",20,12,13.386996722656013,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.65, 'e': 0.014208212793274111}",20,5,27.084327402727347,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.65, 'e': 0.01416276398559746}",35,17,34.171082436026154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.65, 'e': 0.014117458476230693}",20,11,17.07178577610424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.65, 'e': 0.01407229582666003}",20,11,17.476427742085978,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.65, 'e': 0.014027275599628242}",20,15,9.196266761930838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.65, 'e': 0.013982397359131427}",30,17,24.903281233571903,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.65, 'e': 0.013937660670417906}",25,11,20.982309983598288,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.65, 'e': 0.013893065099982116}",25,15,20.708143564499185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.65, 'e': 0.013848610215564605}",35,27,14.18926769112205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.65, 'e': 0.01380429558614682}",20,7,23.538244867127204,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.65, 'e': 0.013760120781948881}",25,13,22.500104339670955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.65, 'e': 0.013716085374427145}",25,13,21.799958207229324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.65, 'e': 0.013672188936270202}",20,0,25.62515996212238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.65, 'e': 0.013628431041395883}",30,20,14.075593256087718,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.65, 'e': 0.013584811264948926}",20,6,24.05984967411964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.65, 'e': 0.013541329183297868}",25,19,11.075369247832118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.65, 'e': 0.013497984374031269}",20,10,17.06555440262004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.65, 'e': 0.013454776415955383}",25,15,18.951299351057855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.65, 'e': 0.01341170488909127}",35,17,31.00563718311322,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.65, 'e': 0.013368769374671019}",30,14,28.694704220129285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.65, 'e': 0.013325969455135422}",25,18,12.32555350213837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.65, 'e': 0.013283304714131194}",25,14,21.120512659469902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.65, 'e': 0.013240774736506977}",20,15,6.8453627249699505,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.65, 'e': 0.013198379108311231}",20,7,25.052328236310466,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.65, 'e': 0.013156117416789015}",20,16,8.522811366544829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.65, 'e': 0.01311398925037921}",30,16,26.367499143121986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.65, 'e': 0.013071994198710968}",25,20,10.235832475723981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.65, 'e': 0.013030131852601157}",20,12,18.845740617032444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.65, 'e': 0.012988401804051364}",20,7,24.760421149019482,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.65, 'e': 0.01294680364624512}",25,8,30.531367456740032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.65, 'e': 0.012905336973544568}",25,12,25.42605757907426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.65, 'e': 0.012864001381487689}",25,11,21.956569022469253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.65, 'e': 0.012822796466785302}",25,9,33.2409267980902,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.65, 'e': 0.012781721827318515}",25,12,24.567506562850784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.65, 'e': 0.012740777062134945}",20,7,28.572969798688074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.65, 'e': 0.012699961771446722}",20,9,18.3573839314862,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.65, 'e': 0.012659275556626715}",20,7,25.313939898753556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.65, 'e': 0.012618718020206199}",20,13,13.0616242657834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.65, 'e': 0.012578288765872192}",20,14,10.99144069549273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.65, 'e': 0.012537987398463457}",25,8,29.07836251918637,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.65, 'e': 0.012497813523968282}",30,13,33.522996019479926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.65, 'e': 0.012457766749522037}",20,11,17.888880518433886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.65, 'e': 0.01241784668340351}",25,15,20.649744253733843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.65, 'e': 0.012378052935032025}",25,15,17.199699893923096,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.65, 'e': 0.01233838511496499}",20,9,9.320885216483708,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1349,False,"{'a': 0.65, 'e': 0.012298842834894796}",20,9,23.29661111567249,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.65, 'e': 0.012259425707645932}",30,18,23.207543733715877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.65, 'e': 0.012220133347172424}",25,15,17.718217606435182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.65, 'e': 0.012180965368553842}",30,19,21.588978047243284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.65, 'e': 0.012141921387994081}",25,11,28.050269858375902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.65, 'e': 0.01210300102281714}",25,13,24.25297481250023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.65, 'e': 0.01206420389146512}",30,16,26.54933330984099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.65, 'e': 0.0120255296134949}",20,11,14.68386061746013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.65, 'e': 0.011986977809574917}",20,9,20.549830066577606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.65, 'e': 0.011948548101483714}",25,20,10.526473891444098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.65, 'e': 0.011910240112105508}",20,6,23.84139336755547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.65, 'e': 0.0118720534654283}",35,25,16.842308618979878,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.65, 'e': 0.011833987786540545}",25,8,33.39848331552451,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.65, 'e': 0.01179604270162904}",30,13,27.529624044610618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
